Aug 04 12:13:02.882333 np0000032178 systemd[1]: Started devstack@memory_tracker.service - Devstack devstack@memory_tracker.service.
Aug 04 12:13:02.891364 np0000032178 memory_tracker.sh[44130]: [[[
Aug 04 12:13:02.891902 np0000032178 memory_tracker.sh[44145]: Mon Aug  4 12:13:02 UTC 2025
Aug 04 12:13:02.892048 np0000032178 memory_tracker.sh[44130]: ---
Aug 04 12:13:02.892048 np0000032178 memory_tracker.sh[44130]: memory_tracker low_point: 10783596
Aug 04 12:13:02.892048 np0000032178 memory_tracker.sh[44130]: ---
Aug 04 12:13:02.892723 np0000032178 memory_tracker.sh[44148]: MemTotal:       12245944 kB
Aug 04 12:13:02.892723 np0000032178 memory_tracker.sh[44148]: MemFree:          483992 kB
Aug 04 12:13:02.892723 np0000032178 memory_tracker.sh[44148]: MemAvailable:   10782592 kB
Aug 04 12:13:02.892723 np0000032178 memory_tracker.sh[44148]: Buffers:          246072 kB
Aug 04 12:13:02.892723 np0000032178 memory_tracker.sh[44148]: Cached:          9699724 kB
Aug 04 12:13:02.892723 np0000032178 memory_tracker.sh[44148]: SwapCached:            4 kB
Aug 04 12:13:02.892723 np0000032178 memory_tracker.sh[44148]: Active:           944312 kB
Aug 04 12:13:02.892723 np0000032178 memory_tracker.sh[44148]: Inactive:        9619760 kB
Aug 04 12:13:02.892723 np0000032178 memory_tracker.sh[44148]: Active(anon):     669600 kB
Aug 04 12:13:02.892723 np0000032178 memory_tracker.sh[44148]: Inactive(anon):      964 kB
Aug 04 12:13:02.892723 np0000032178 memory_tracker.sh[44148]: Active(file):     274712 kB
Aug 04 12:13:02.892723 np0000032178 memory_tracker.sh[44148]: Inactive(file):  9618796 kB
Aug 04 12:13:02.892723 np0000032178 memory_tracker.sh[44148]: Unevictable:      143576 kB
Aug 04 12:13:02.892723 np0000032178 memory_tracker.sh[44148]: Mlocked:          142376 kB
Aug 04 12:13:02.892723 np0000032178 memory_tracker.sh[44148]: SwapTotal:       8388604 kB
Aug 04 12:13:02.892723 np0000032178 memory_tracker.sh[44148]: SwapFree:        8388080 kB
Aug 04 12:13:02.892723 np0000032178 memory_tracker.sh[44148]: Zswap:               308 kB
Aug 04 12:13:02.892723 np0000032178 memory_tracker.sh[44148]: Zswapped:             68 kB
Aug 04 12:13:02.892723 np0000032178 memory_tracker.sh[44148]: Dirty:             90744 kB
Aug 04 12:13:02.892723 np0000032178 memory_tracker.sh[44148]: Writeback:             0 kB
Aug 04 12:13:02.892723 np0000032178 memory_tracker.sh[44148]: AnonPages:        761616 kB
Aug 04 12:13:02.892723 np0000032178 memory_tracker.sh[44148]: Mapped:           159296 kB
Aug 04 12:13:02.892723 np0000032178 memory_tracker.sh[44148]: Shmem:             32440 kB
Aug 04 12:13:02.892723 np0000032178 memory_tracker.sh[44148]: KReclaimable:     730956 kB
Aug 04 12:13:02.892723 np0000032178 memory_tracker.sh[44148]: Slab:             868632 kB
Aug 04 12:13:02.892723 np0000032178 memory_tracker.sh[44148]: SReclaimable:     730956 kB
Aug 04 12:13:02.892723 np0000032178 memory_tracker.sh[44148]: SUnreclaim:       137676 kB
Aug 04 12:13:02.892723 np0000032178 memory_tracker.sh[44148]: KernelStack:        7924 kB
Aug 04 12:13:02.892723 np0000032178 memory_tracker.sh[44148]: PageTables:         9128 kB
Aug 04 12:13:02.892723 np0000032178 memory_tracker.sh[44148]: SecPageTables:         0 kB
Aug 04 12:13:02.892723 np0000032178 memory_tracker.sh[44148]: NFS_Unstable:          0 kB
Aug 04 12:13:02.892723 np0000032178 memory_tracker.sh[44148]: Bounce:                0 kB
Aug 04 12:13:02.892723 np0000032178 memory_tracker.sh[44148]: WritebackTmp:          0 kB
Aug 04 12:13:02.892723 np0000032178 memory_tracker.sh[44148]: CommitLimit:    14511576 kB
Aug 04 12:13:02.892723 np0000032178 memory_tracker.sh[44148]: Committed_AS:    2229088 kB
Aug 04 12:13:02.892723 np0000032178 memory_tracker.sh[44148]: VmallocTotal:   13743895347199 kB
Aug 04 12:13:02.892723 np0000032178 memory_tracker.sh[44148]: VmallocUsed:       27100 kB
Aug 04 12:13:02.892723 np0000032178 memory_tracker.sh[44148]: VmallocChunk:          0 kB
Aug 04 12:13:02.892723 np0000032178 memory_tracker.sh[44148]: Percpu:             5088 kB
Aug 04 12:13:02.892723 np0000032178 memory_tracker.sh[44148]: HardwareCorrupted:     0 kB
Aug 04 12:13:02.892723 np0000032178 memory_tracker.sh[44148]: AnonHugePages:         0 kB
Aug 04 12:13:02.892723 np0000032178 memory_tracker.sh[44148]: ShmemHugePages:        0 kB
Aug 04 12:13:02.892723 np0000032178 memory_tracker.sh[44148]: ShmemPmdMapped:        0 kB
Aug 04 12:13:02.892723 np0000032178 memory_tracker.sh[44148]: FileHugePages:         0 kB
Aug 04 12:13:02.892723 np0000032178 memory_tracker.sh[44148]: FilePmdMapped:         0 kB
Aug 04 12:13:02.892723 np0000032178 memory_tracker.sh[44148]: Unaccepted:            0 kB
Aug 04 12:13:02.892723 np0000032178 memory_tracker.sh[44148]: HugePages_Total:       0
Aug 04 12:13:02.892723 np0000032178 memory_tracker.sh[44148]: HugePages_Free:        0
Aug 04 12:13:02.892723 np0000032178 memory_tracker.sh[44148]: HugePages_Rsvd:        0
Aug 04 12:13:02.892723 np0000032178 memory_tracker.sh[44148]: HugePages_Surp:        0
Aug 04 12:13:02.892723 np0000032178 memory_tracker.sh[44148]: Hugepagesize:       2048 kB
Aug 04 12:13:02.892723 np0000032178 memory_tracker.sh[44148]: Hugetlb:               0 kB
Aug 04 12:13:02.892723 np0000032178 memory_tracker.sh[44148]: DirectMap4k:      300908 kB
Aug 04 12:13:02.892723 np0000032178 memory_tracker.sh[44148]: DirectMap2M:     9136128 kB
Aug 04 12:13:02.892723 np0000032178 memory_tracker.sh[44148]: DirectMap1G:     5242880 kB
Aug 04 12:13:02.893501 np0000032178 memory_tracker.sh[44130]: ---
Aug 04 12:13:02.903218 np0000032178 memory_tracker.sh[44150]:        PID   %MEM             RSS       PPID       TIME     NLWP WCHAN                     COMMAND
Aug 04 12:13:02.903218 np0000032178 memory_tracker.sh[44150]:      43480    3.1          385400          1   00:00:00       38 do_poll.constprop.0       /usr/sbin/mysqld
Aug 04 12:13:02.903218 np0000032178 memory_tracker.sh[44150]:      18324    1.0          132724          1   00:00:03       32 do_select                 /usr/lib/erlang/erts-13.2.2.5/bin/beam.smp -W w -MBas ageffcbf -MHas ageffcbf -MBlmbcs 512 -MHlmbcs 512 -MMmcs 30 -pc unicode -P 1048576 -t 5000000 -stbt db -zdbbl 128000 -sbwt none -sbwtdcpu none -sbwtdio none -- -root /usr/lib/erlang -bindir /usr/lib/erlang/erts-13.2.2.5/bin -progname erl -- -home /var/lib/rabbitmq -- -pa  -noshell -noinput -s rabbit boot -boot start_sasl -syslog logger [] -syslog syslog_error_logger false -kernel prevent_overlapping_partitions false -enable-feature maybe_expr
Aug 04 12:13:02.903218 np0000032178 memory_tracker.sh[44150]:      28215    0.9          115948          1   00:00:00       13 do_poll.constprop.0       ovs-vswitchd unix:/var/run/openvswitch/db.sock -vconsole:emer -vsyslog:err -vfile:info --mlockall --no-chdir --log-file=/var/log/openvswitch/ovs-vswitchd.log --pidfile=/var/run/openvswitch/ovs-vswitchd.pid --detach
Aug 04 12:13:02.903218 np0000032178 memory_tracker.sh[44150]:      42726    0.6           81288          1   00:00:00        1 skb_wait_for_more_packets /opt/stack/data/venv/bin/python3 /opt/stack/devstack/files/openstack-cli-server/openstack-cli-server
Aug 04 12:13:02.903218 np0000032178 memory_tracker.sh[44150]:      11706    0.3           40076      11704   00:00:00        8 ep_poll                   /usr/sbin/haproxy -Ws -f /etc/haproxy/haproxy.cfg -p /run/haproxy.pid -S /run/haproxy-master.sock
Aug 04 12:13:02.903218 np0000032178 memory_tracker.sh[44150]:        364    0.2           27136          1   00:00:00        7 futex_wait_queue          /sbin/multipathd -d -s
Aug 04 12:13:02.903218 np0000032178 memory_tracker.sh[44150]:      41614    0.2           25984          1   00:00:00        1 ep_poll                   /usr/sbin/smbd --foreground --no-process-group
Aug 04 12:13:02.903218 np0000032178 memory_tracker.sh[44150]:      36650    0.2           25856          1   00:00:00       20 do_poll.constprop.0       /usr/sbin/libvirtd --timeout 120
Aug 04 12:13:02.903218 np0000032178 memory_tracker.sh[44150]:       2701    0.2           25136       2700   00:00:00        2 do_wait                   /usr/bin/python3
Aug 04 12:13:02.903611 np0000032178 memory_tracker.sh[44150]:       2497    0.1           20480          1   00:00:00        4 do_poll.constprop.0       /usr/libexec/packagekitd
Aug 04 12:13:02.903611 np0000032178 memory_tracker.sh[44150]:       1604    0.1           19196          1   00:01:12        2 inet_csk_accept           /usr/bin/python3
Aug 04 12:13:02.903611 np0000032178 memory_tracker.sh[44150]:      41677    0.1           18432          1   00:00:00        1 ep_poll                   /usr/sbin/nmbd --foreground --no-process-group
Aug 04 12:13:02.903611 np0000032178 memory_tracker.sh[44150]:      17226    0.1           17664          1   00:00:00        1 ep_poll                   /usr/lib/systemd/systemd-journald
Aug 04 12:13:02.903611 np0000032178 memory_tracker.sh[44150]:      30527    0.1           15232          1   00:00:00        1 do_poll.constprop.0       /usr/sbin/virtlockd
Aug 04 12:13:02.903611 np0000032178 memory_tracker.sh[44150]:      36685    0.1           15232          1   00:00:00        1 do_poll.constprop.0       /usr/sbin/virtlogd
Aug 04 12:13:02.903611 np0000032178 memory_tracker.sh[44150]:      32434    0.1           13848          1   00:00:00        1 do_poll.constprop.0       /usr/sbin/iscsid
Aug 04 12:13:02.903611 np0000032178 memory_tracker.sh[44150]:          1    0.1           13340          0   00:00:10        1 ep_poll                   /sbin/init nofb
Aug 04 12:13:02.903611 np0000032178 memory_tracker.sh[44150]:      11704    0.1           13056          1   00:00:00        1 ep_poll                   /usr/sbin/haproxy -Ws -f /etc/haproxy/haproxy.cfg -p /run/haproxy.pid -S /run/haproxy-master.sock
Aug 04 12:13:02.903611 np0000032178 memory_tracker.sh[44150]:        407    0.1           12672          1   00:00:00        1 ep_poll                   /usr/lib/systemd/systemd-resolved
Aug 04 12:13:02.903611 np0000032178 memory_tracker.sh[44150]:       4887    0.1           12288       2704   00:00:00        1 pipe_read                 /usr/bin/python3.12 /opt/stack/devstack/tools/outfilter.py -v --no-timestamp -o /opt/stack/logs/devstacklog.txt.2025-08-04-120339
Aug 04 12:13:02.903611 np0000032178 memory_tracker.sh[44150]:       4892    0.1           12288       2704   00:00:00        1 pipe_read                 /usr/bin/python3.12 /opt/stack/devstack/tools/outfilter.py -o /opt/stack/logs/devstacklog.txt.2025-08-04-120339.summary.2025-08-04-120339
Aug 04 12:13:02.903611 np0000032178 memory_tracker.sh[44150]:       1462    0.0           11264          1   00:00:00        1 ep_poll                   /usr/lib/systemd/systemd --user
Aug 04 12:13:02.903611 np0000032178 memory_tracker.sh[44150]:       2704    0.0           11008       2702   00:00:02        1 pipe_read                 bash ./stack.sh
Aug 04 12:13:02.903611 np0000032178 memory_tracker.sh[44150]:      38925    0.0            9960       2704   00:00:00        1 do_wait                   bash ./stack.sh
Aug 04 12:13:02.903805 np0000032178 memory_tracker.sh[44150]:        831    0.0            9600          1   00:00:00        1 ep_poll                   /usr/lib/systemd/systemd-networkd
Aug 04 12:13:02.903805 np0000032178 memory_tracker.sh[44150]:      28700    0.0            8704          1   00:00:00        1 do_poll.constprop.0       ovsdb-server -vconsole:off -vfile:info --log-file=/var/log/ovn/ovsdb-server-sb.log --remote=punix:/var/run/ovn/ovnsb_db.sock --pidfile=/var/run/ovn/ovnsb_db.pid --unixctl=/var/run/ovn/ovnsb_db.ctl --remote=db:OVN_Southbound,SB_Global,connections --private-key=db:OVN_Southbound,SSL,private_key --certificate=db:OVN_Southbound,SSL,certificate --ca-cert=db:OVN_Southbound,SSL,ca_cert --ssl-protocols=db:OVN_Southbound,SSL,ssl_protocols --ssl-ciphers=db:OVN_Southbound,SSL,ssl_ciphers /var/lib/ovn/ovnsb_db.db
Aug 04 12:13:02.903805 np0000032178 memory_tracker.sh[44150]:        526    0.0            8576          1   00:00:00        1 ep_poll                   /usr/lib/systemd/systemd-logind
